URL,更新日,タイトル,本文
https://www.inorimachi.com/fc_news/2024/0610150000.html,2024.06.10,まちの映画館「『おしえて！町長』～いのりまち町民集会2024編～」更新！,"ファンクラブページ内
「まちの映画館」
を更新しました！
「いのりまち町民集会2024 -ACOUSTIC LIVE Wonder Caravan！-」で募集していた質問に町長が回答！
多くのご質問をお寄せいただきありがとうございました！
ぜひご覧ください☆"
https://www.inorimachi.com/fc_news/2024/0613120000.html,2024.06.13,"「まちの映画館～町内""生""放送～」放送決定！　※6/20更新","「まちの映画館～町内""生""放送～」の次回放送が決定しました！
【まちの映画館～町内""生""放送～】
日時：2024年6月20日(木) 19:00すぎ頃
※オンライン生配信です。
※配信時間は変更になる可能性がございます。また、前後する可能性もございますのでご了承ください。
※アーカイブは、6月30日(日)23:59までを予定しております。
●視聴方法
ファンクラブページ内
「まちの映画館」
よりご覧いただけます。
●注意事項
・動画配信・視聴にはタイムラグが生じる場合がございます。
・途中から視聴した場合はその時点からのライブ配信となり、時間を戻しての再生はできませんのでご了承ください。
・コメントがうまく送信されない場合がございます。その際はご視聴するブラウザやデバイスを変更してお試しください。
・ご視聴に関わるインターネット通信費用はお客様のご負担となります。
・動画配信となりデータ通信量が多くなることが想定されるため、安定したインターネット環境(Wi-Fi等)のご利用を推奨いたします。
・配信には機材・回線等、最善の準備を行い実施しますが、生配信である特性上、不慮の一時中断や乱れなどが起こる可能性がある点、ご了承ください。
・お客様のインターネット環境に伴う閲覧の不具合に関しては対応は一切できかねます。
・本配信は配信プラットフォーム「Vimeo」を使用します。ご視聴の推奨環境は
こちら
よりご確認ください。
・日本国外からご視聴の際は、
「Vimeo」の視聴対応地域
にご注意ください。
・本配信の撮影、録音及び録画は一切禁止させていただきます。
また、無断転載、複製、加工、再配布する行為もご遠慮ください(ウェブサイト・SNSを含む)。"
https://www.inorimachi.com/fc_news/2024/0621150000.html,2024.06.21,「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約当落結果のご案内,"「Inori Minase LIVE TOUR 2024 heart bookmark」ファンクラブ会員チケット先行優先予約にお申し込みいただきました方へ、
当落結果のご案内を開始いたしました。
《当落確認・入金期間》
6月28日(金)23:59まで
●当落結果について
チケット販売サイト「TAPIRS TICKET」内「チケット申込み履歴」よりご確認いただけます。
※ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックいただくとログインが可能です。
また、チケット受付サイト「
TAPIRS MEMBERS
」にご登録いただいたメールアドレス宛に『抽選結果のお知らせ』メールをお送りしております。
●お支払いについて
詳細につきましては下記ページの「支払いについて」よりご確認ください。
https://ticket.re-tapirs.com/mp/faq
【ご注意】
・チケットのお申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
・公演終了後まで「TAPIRS MEMBERS」の会員登録は削除されないようお願いいたします。
・ファンクラブページ内では当落結果は確認できません。ご注意ください。
・いかなる理由におきましても、当選されたチケットのキャンセル・変更はできません。
・複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
・当落結果メール未着によるチケット代の未入金等には対応をいたしかねます。
・入金に不備・不明な点がある場合、選択した決済方法以外での入金や支払期限後の入金はすべて手数料を差し引き返金いたします。
その際、当選は無効となりチケットのご用意はできかねます。
・当選確定後、入金期間内にチケット代金の入金がない場合、今後ファンクラブで取り扱うオリジナルグッズ・チケット等の購入をお断りいたします。
【お問い合わせ先】
●チケット受付～発券に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
※申し込み方法・当落確認・支払い方法・チケット発券に関するお問い合わせはこちらです。
※お問い合わせの際は公演名欄に『水瀬いのりツアー2024』とご入力ください。
※夏季休業：2024年8月9日(金)～8月18日(日)
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合わせの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2024/0626150000.html,2024.06.26,ファンクラブ会報「いのりまちだより」投稿受付開始！,"ファンクラブ会報「いのりまちだより」27号の投稿受付を開始いたしました！
町長へのメッセージやライブ、アニメ、イベント、会報の感想、イラストやコーナーへの投稿などなど、みなさんのおたよりをお送りください♪
【ファンクラブページからの投稿】
ファンクラブページログイン後、「ポスト」からご投稿ください。
投稿締切：2024年9月2日(月)18:00
【郵便での投稿】
〒160-0023
東京都新宿区西新宿1-19-6 山手新宿ビル11F
水瀬いのりオフィシャルファンクラブ「いのりまち」○○○(各コーナー名)係
投稿締切：2024年9月2日(月)必着
たくさんの投稿、お待ちしております♪"
https://www.inorimachi.com/fc_news/2024/0626150001.html,2024.06.26,ファンクラブ会報「いのりまちだより」26号発送開始のお知らせ,"ファンクラブ会報「いのりまちだより」26号の発送を、6月26日(水)に開始いたしました！
7月10日(水)
になりましてもお手元に届かない場合は、
下記期間内にファンクラブまでお問い合わせください。
■未着問い合わせ期間
2024年7月10日(水)～7月24日(水)
※こちらの問い合わせ期間は6月7日(金)までにご入会・ご継続いただいた方を対象としております。
6月8日(土)以降にご入会・ご継続いただいた方は発送完了メール記載の未着問い合わせ期間をご確認ください。
■お問い合わせ先
MAIL：contact@inorimachi.com
件名：会報26号未着
本文：会員番号・氏名・住所・お問い合わせの詳細
----------
「いのりまち町民集会2024」配信チケットをご購入の方には
特典を同封しております。
----------
※未着問い合わせ期間以降にご連絡をいただきましても対応いたしかねますのでご注意ください。
※6月末までにご入会いただいた方を対象に発送いたします。
※初回発送は、6月7日(金)までにご入会手続きを完了された方が対象です。
※6月8日(土)以降にご入会いただいた方へは、7月中旬より順次発送いたします。
※会報投稿は【6月26日(水)15:00】より「ポスト」にて受付中です。"
https://www.inorimachi.com/fc_news/2024/0701150000.html,2024.07.01,「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約2次受付のご案内,"「Inori Minase LIVE TOUR 2024 heart bookmark」〈兵庫・千葉公演〉のファンクラブ会員チケット先行優先予約2次受付が決定いたしました！
>> 公演情報はこちら！
●申し込み詳細
《申込受付期間》
7月9日(火)15:00～7月18日(木)17:00
《申込制限枚数》
各公演2枚まで
《当落発表》
7月26日(金)15:00予定
《入金期間》
7月26日(金)15:00～7月31日(水)23:59
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
詳細は「
水瀬いのりオフィシャルファンクラブ『いのりまち』電子チケット利用案内
」をご確認ください。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※同一公演のチケットが当選(購入)した方は本受付にてチケット購入はできませんので、予めご了承ください。
※受付は先着順ではございません。申し込み者多数の場合、抽選にて当落を決定いたします。
※複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。その際、それぞれお支払いのお手続きが必要となります。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※チケットの申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
当ファンクラブでは、会員期限終了後、1ヶ月は猶予期間として継続手続きが可能です。
例）2024/6/30期限の方　→　2024/7/31まで継続としてお手続きいただけます。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット：7月14日(日)
・郵便振込：7月14日(日)
※チケット申込受付期間は7月18日(木)17:00に終了します。時間に余裕を持ってお手続きください。
【お問い合わせ先】
●チケット受付～発券に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
※お問い合わせの際は公演名欄に『水瀬いのりツアー2024』とご入力ください。
※夏季休業：2024年8月9日(金)～8月18日(日)
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2024/0709150000.html,2024.07.09,「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約2次受付開始のご案内,"「Inori Minase LIVE TOUR 2024 heart bookmark」〈兵庫・千葉公演〉のファンクラブ会員チケット先行優先予約2次受付を開始いたしました！
>> 公演情報はこちら！
●申し込み詳細
《申込受付期間》
7月9日(火)15:00～7月18日(木)17:00
《申込制限枚数》
各公演2枚まで
《当落発表》
7月26日(金)15:00予定
《入金期間》
7月26日(金)15:00～7月31日(水)23:59
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
詳細は「
水瀬いのりオフィシャルファンクラブ『いのりまち』電子チケット利用案内
」をご確認ください。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※同一公演のチケットが当選(購入)した方は本受付にてチケット購入はできませんので、予めご了承ください。
※受付は先着順ではございません。申し込み者多数の場合、抽選にて当落を決定いたします。
※複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。その際、それぞれお支払いのお手続きが必要となります。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※チケットの申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
当ファンクラブでは、会員期限終了後、1ヶ月は猶予期間として継続手続きが可能です。
例）2024/6/30期限の方　→　2024/7/31まで継続としてお手続きいただけます。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット：7月14日(日)
・郵便振込：7月14日(日)
※チケット申込受付期間は7月18日(木)17:00に終了します。時間に余裕を持ってお手続きください。
【お問い合わせ先】
●チケット受付～発券に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
※申し込み方法・当落確認・支払い方法・チケット発券に関するお問い合わせはこちらです。
※お問い合わせの際は公演名欄に『水瀬いのりツアー2024』とご入力ください。
※夏季休業：2024年8月9日(金)～8月18日(日)
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2024/0726150000.html,2024.07.26,「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約2次受付 当落結果のご案内,"「Inori Minase LIVE TOUR 2024 heart bookmark」〈兵庫・千葉公演〉のファンクラブ会員チケット先行優先予約2次受付にお申し込みいただきました方へ、
当落結果のご案内を開始いたしました。
《当落確認・入金期間》
7月31日(水)23:59まで
●当落結果について
チケット販売サイト「TAPIRS TICKET」内「チケット申込み履歴」よりご確認いただけます。
※ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックいただくとログインが可能です。
また、チケット受付サイト「
TAPIRS MEMBERS
」にご登録いただいたメールアドレス宛に『抽選結果のお知らせ』メールをお送りしております。
●お支払いについて
詳細につきましては下記ページの「支払いについて」よりご確認ください。
https://ticket.re-tapirs.com/mp/faq
【ご注意】
・チケットのお申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
・公演終了後まで「TAPIRS MEMBERS」の会員登録は削除されないようお願いいたします。
・ファンクラブページ内では当落結果は確認できません。ご注意ください。
・いかなる理由におきましても、当選されたチケットのキャンセル・変更はできません。
・複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
・当落結果メール未着によるチケット代の未入金等には対応をいたしかねます。
・入金に不備・不明な点がある場合、選択した決済方法以外での入金や支払期限後の入金はすべて手数料を差し引き返金いたします。
その際、当選は無効となりチケットのご用意はできかねます。
・当選確定後、入金期間内にチケット代金の入金がない場合、今後ファンクラブで取り扱うオリジナルグッズ・チケット等の購入をお断りいたします。
【お問い合わせ先】
●チケット受付～発券に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
※申し込み方法・当落確認・支払い方法・チケット発券に関するお問い合わせはこちらです。
※お問い合わせの際は公演名欄に『水瀬いのりツアー2024』とご入力ください。
※夏季休業：2024年8月9日(金)～8月18日(日)
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合わせの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2024/0730150000.html,2024.07.30,いのりまち 夏季休業のお知らせ,"夏季休業に伴い、下記期間のメール対応、並びに宅配便の受け取りを休業させていただきます。
■2024年8月13日(火)～8月16日(金)
期間中にいただきましたお問い合わせにつきましては、
8月19日(月)より順次お返事いたします。
ご利用の皆様にはご不便をおかけいたしますが、
ご理解、ご協力の程、何卒よろしくお願い申し上げます。"
https://www.inorimachi.com/fc_news/2024/0730150001.html,2024.07.30,まちの映画館「『heart bookmark』ビジュアル公開！」更新！,"ファンクラブページ内
「まちの映画館」
を更新しました！
1stハーフアルバム「heart bookmark」＆
「Inori Minase LIVE TOUR 2024 heart bookmark」グッズ撮影をフランスで行ってきました！
さらに、「Inori Minase LIVE TOUR 2024 heart bookmark」特設サイトは本日公開！
町長からのコメントとあわせてぜひご覧ください☆
■1stハーフアルバム「heart bookmark」詳細はこちら
https://www.inoriminase.com/discography/?id=61
■「Inori Minase LIVE TOUR 2024 heart bookmark」特設サイトはこちら
https://www.inoriminase.com/special/2024/hb/"
https://www.inorimachi.com/fc_news/2024/0730150002.html,2024.07.30,「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約マッチングシステム受付のご案内,"「Inori Minase LIVE TOUR 2024 heart bookmark」ファンクラブ会員チケット先行優先予約では、マッチングシステムを実施いたします。
----------------------------
〈マッチングシステムとは〉
チケットをご購入いただいた後に、やむを得ない理由によりライブへの参加が不可能になってしまった場合のみ、チケットを定価で譲渡できるよう仲介するシステムです。
※譲渡希望と購入希望が合致した場合にのみ成立となります。
譲渡不成立の場合、払い戻しはいたしかねますので、ご了承ください。また、譲渡者を指定することはできません。
※ご当選時のお支払いは「クレジットカード」のみとなります。
----------------------------
>> 公演情報はこちら！
●申し込み詳細
【A区分：兵庫・広島公演】
《申込受付期間》
8月16日(金)15:00～8月20日(火)17:00
《当落発表》
8月27日(火)15:00予定
【B区分：愛知・福岡・北海道公演】
《申込受付期間》
8月30日(金)15:00～9月4日(水)17:00
《当落発表》
9月12日(木)15:00予定
【C区分：千葉公演】
《申込受付期間》
9月27日(金)15:00～10月1日(火)17:00
《当落発表》
10月9日(水)15:00予定
●申し込み対象
■譲渡希望
「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約にて【対象公演】のチケットを購入された方
※譲渡希望登録の際には、下記が必要になります。
・会員番号(半角数字5桁)
・いのりまちから後日発行される、『「Inori Minase LIVE TOUR 2024 heart bookmark」マッチング専用パスワード』
(マッチング専用パスワードは、8月9日(金)12:00にファンクラブ登録のメールアドレス宛にメールにてご案内しております。
メールが未着の方は、ファンクラブページ「まち役場」内、「お知らせメール一覧」にて控えをご確認ください)
■購入希望
申し込み受付期限までにご入会された会員期限内の方
(新規ご入会をご希望の方は下部の対象入金日をあわせてご確認ください)
※下記内容に該当する方は『水瀬いのりオフィシャルファンクラブ会員マッチングシステム』にてチケット購入はできませんので、予めご了承ください。
・同一公演のチケットが当選(購入)した方
・同一公演の譲渡希望を出した方
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
詳細は「
水瀬いのりオフィシャルファンクラブ『いのりまち』電子チケット利用案内
」をご確認ください。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
※受付ページは、お申し込み受付期間になりましたらログインいただけます。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※必ず譲渡・購入ができるものではありませんので、予めご了承ください。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申し込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※チケットの申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
当ファンクラブでは、会員期限終了後、1ヶ月は猶予期間として継続手続きが可能です。
例）2024/7/31期限の方　→　2024/8/31まで継続としてお手続きいただけます。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット、郵便振込：【A区分】8月4日(日) 、【B区分】8月25日(日)、【C区分】9月22日(日)
※チケット申込受付期間をよくお確かめの上、時間に余裕を持ってお手続きください。
----------------------------
【お問い合わせ先】
●チケット受付～発券に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
※申し込み方法・当落確認・支払い方法・チケット発券に関するお問い合わせはこちらです。
※お問い合わせの際は公演名欄に『水瀬いのりツアー2024』とご入力ください。
※夏季休業：2024年8月9日(金)～8月18日(日)
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com
※夏季休業：2024年8月13日(火)～8月16日(金)"
https://www.inorimachi.com/fc_news/2024/0731150000.html,2024.07.31,まちの新聞「『いのりまちだより』26号 出張版」更新！,"ファンクラブページ内
「まちの新聞」
で
『いのりまちだより』26号「まちのひろば出張版」＆「町長からの挑戦状！出張版」
を公開しました！
みなさんからいただいたおたよりをご紹介！
ぜひチェックしてみてください♪"
https://www.inorimachi.com/fc_news/2024/0814210000.html,2024.08.14,"「まちの映画館～町内""生""放送～」放送決定！　※8/20更新","「まちの映画館～町内""生""放送～」の次回放送が決定しました！
次回は、同日21:00解禁のオリジナルハーフアルバム『heart bookmark』
リード曲「フラーグム」MUSIC VIDEO YouTubeプレミア公開直前に実施予定！
町長と同時視聴が出来ちゃうかも...!?
ぜひお楽しみに！
【まちの映画館～町内""生""放送～】
日時：2024年8月20日(火) 20:00頃
※オンライン生配信です。
※配信時間は変更になる可能性がございます。また、前後する可能性もございますのでご了承ください。
※アーカイブは、9月13日(金)23:59までを予定しております。
※MUSIC VIDEO YouTubeプレミア公開の映像は「まちの映画館」内での表示はございません。必要な場合には複数の端末、画面のご用意をお願いいたします。
●視聴方法
ファンクラブページ内
「まちの映画館」
よりご覧いただけます。
●注意事項
・動画配信・視聴にはタイムラグが生じる場合がございます。
・途中から視聴した場合はその時点からのライブ配信となり、時間を戻しての再生はできませんのでご了承ください。
・コメントがうまく送信されない場合がございます。その際はご視聴するブラウザやデバイスを変更してお試しください。
・ご視聴に関わるインターネット通信費用はお客様のご負担となります。
・動画配信となりデータ通信量が多くなることが想定されるため、安定したインターネット環境(Wi-Fi等)のご利用を推奨いたします。
・配信には機材・回線等、最善の準備を行い実施しますが、生配信である特性上、不慮の一時中断や乱れなどが起こる可能性がある点、ご了承ください。
・お客様のインターネット環境に伴う閲覧の不具合に関しては対応は一切できかねます。
・本配信は配信プラットフォーム「Vimeo」を使用します。ご視聴の推奨環境は
こちら
よりご確認ください。
・日本国外からご視聴の際は、
「Vimeo」の視聴対応地域
にご注意ください。
・本配信の撮影、録音及び録画は一切禁止させていただきます。
また、無断転載、複製、加工、再配布する行為もご遠慮ください(ウェブサイト・SNSを含む)。"
https://www.inorimachi.com/fc_news/2024/0816150000.html,2024.08.16,「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約マッチングシステム【A区分：兵庫・広島公演】受付開始のご案内,"「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約マッチングシステム【A区分：兵庫・広島公演】受付を開始いたしました。
>> 公演情報はこちら！
----------------------------
〈マッチングシステムとは〉
チケットをご購入いただいた後に、やむを得ない理由によりライブへの参加が不可能になってしまった場合のみ、チケットを定価で譲渡できるよう仲介するシステムです。
※譲渡希望と購入希望が合致した場合にのみ成立となります。
譲渡不成立の場合、チケットは変わらず元のご購入者様のものとなり、払い戻しはいたしかねますので、ご了承ください。
また、譲渡者を指定することはできません。
----------------------------
●申し込み詳細
【A区分：兵庫・広島公演】
《申込受付期間》
8月16日(金)15:00～8月20日(火)17:00
《当落発表》
8月27日(火)15:00予定
●申し込み対象
■譲渡希望
「Inori Minase LIVE TOUR 2024 heart bookmark」会員先行優先予約(2次受付含む)にて【兵庫・広島公演】のチケットを購入された方
※2枚でご購入の方が1枚のみ譲渡登録を行うことはできません。譲渡する場合は2枚まとめての譲渡登録となります。
■購入希望
申し込み受付期限までにご入会された会員期限内の方
(新規ご入会をご希望の方は下部の対象入金日をあわせてご確認ください)
※下記内容に該当する方は『水瀬いのりオフィシャルファンクラブ会員マッチングシステム』にてチケット購入はできませんので、予めご了承ください。
・同一公演のチケットが当選(購入)した方
・同一公演の譲渡希望を出した方
●申し込み方法
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
※譲渡希望と購入希望でログイン情報が異なります。
■譲渡希望
譲渡希望時に必要なログインパスワード
①会員番号(半角数字5桁)
②いのりまち発行の『「Inori Minase LIVE TOUR 2024 heart bookmark」マッチング専用パスワード』
(マッチング専用パスワードは、ファンクラブ登録のメールアドレス宛にメールにて8月9日(金)正午よりご案内しております。
メールが未着の方は、ファンクラブページ「まち役場」内、「お知らせメール一覧」にて控えをご確認ください)
■購入希望
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
詳細は「
水瀬いのりオフィシャルファンクラブ『いのりまち』電子チケット利用案内
」をご確認ください。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※必ず譲渡・購入ができるものではありませんので、予めご了承ください。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申し込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※チケットの申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
当ファンクラブでは、会員期限終了後、1ヶ月は猶予期間として継続手続きが可能です。
例）2024/7/31期限の方　→　2024/8/31まで継続としてお手続きいただけます。
●マッチングシステム利用料・支払い方法
■マッチングシステム利用料
チケット1枚につき、330円（税込）
■チケット代金支払い方法
クレジットカードのみ
※ご当選時に自動的に決済されます。
※ご登録情報の誤りや、利用限度額の不足など、何らかの理由により抽選時に決済不備となった場合は""落選""となります。申し込み受付期間終了までに、クレジットカードの有効期限、利用可能な金額を必ずお確かめください。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット、郵便振込：【A区分】8月4日(日)
※チケット申込受付期間をよくお確かめの上、時間に余裕を持ってお手続きください。
----------------------------
【お問い合わせ先】
●マッチングシステム【譲渡】登録方法・当落確認・返金方法に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
●マッチングシステム【購入】チケット受付～発券に関するお問い合わせ先
チケットインフォメーション：
お問い合わせフォーム
※お問い合わせの際は公演名欄に『水瀬いのりツアー2024』とご入力ください。
※夏季休業：2024年8月9日(金)～8月18日(日)
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com
※夏季休業：2024年8月13日(火)～8月16日(金)"
https://www.inorimachi.com/fc_news/2024/0822150000.html,2024.08.22,まちの新聞「1st HALF ALBUM『heart bookmark』「フラーグム」MUSIC VIDEO撮影編」更新！,"ファンクラブページ内
「まちの新聞」
で
「1st HALF ALBUM『heart bookmark』『「フラーグム」MUSIC VIDEO撮影編」
を公開しました！----------
※8月23日 その3～4 更新しました！
----------
公開中の『フラーグム』MUSIC VIDEOとあわせてぜひご覧ください♪"
